CrimeDateTime,HOMICIDE,AGG. ASSAULT,COMMON ASSAULT,LARCENY,AUTO THEFT,ROBBERY - CARJACKING,BURGLARY,LARCENY FROM AUTO,ROBBERY - COMMERCIAL,SHOOTING,ROBBERY - RESIDENCE,ROBBERY - STREET,ARSON,RAPE
2017-09-03 00:00:00+00:00,0,17,28,20,17,1.0,15,14,0,2,2.0,10.0,0.0,0.0
2017-09-04 00:00:00+00:00,4,8,30,21,13,1.0,28,21,2,1,1.0,12.0,0.0,1.0
2017-09-05 00:00:00+00:00,1,20,15,25,11,0.0,22,11,2,2,1.0,14.0,0.0,0.0
2017-09-06 00:00:00+00:00,1,11,18,29,8,2.0,20,14,1,0,1.0,8.0,1.0,0.0
2017-09-07 00:00:00+00:00,0,15,19,39,13,1.0,14,10,2,1,1.0,14.0,0.0,1.0
2017-09-08 00:00:00+00:00,1,11,23,47,11,1.0,21,16,4,1,1.0,10.0,0.0,1.0
2017-09-09 00:00:00+00:00,0,20,19,33,13,1.0,23,13,2,4,1.0,13.0,1.0,1.0
2017-09-10 00:00:00+00:00,0,15,32,14,15,3.0,25,16,2,0,1.0,11.0,1.0,2.0
2017-09-11 00:00:00+00:00,1,14,19,34,9,1.0,29,25,4,2,2.0,11.0,3.0,3.0
2017-09-12 00:00:00+00:00,0,19,16,29,12,1.0,24,11,4,6,1.0,8.0,0.0,0.0
2017-09-13 00:00:00+00:00,2,14,19,33,9,2.0,19,13,7,1,3.0,10.0,3.0,2.0
2017-09-14 00:00:00+00:00,0,9,15,40,9,3.0,26,16,3,0,1.0,12.0,0.0,1.0
2017-09-15 00:00:00+00:00,0,17,25,34,23,0.0,23,15,7,3,0.0,15.0,0.0,0.0
2017-09-16 00:00:00+00:00,1,25,32,30,7,0.0,14,11,3,4,2.0,20.0,0.0,0.0
2017-09-17 00:00:00+00:00,1,25,27,24,11,2.0,15,26,5,1,1.0,12.0,0.0,0.0
2017-09-18 00:00:00+00:00,0,13,21,37,18,2.0,33,16,7,3,1.0,19.0,1.0,2.0
2017-09-19 00:00:00+00:00,1,21,29,32,12,1.0,22,16,2,1,2.0,12.0,0.0,0.0
2017-09-20 00:00:00+00:00,1,12,23,35,8,0.0,32,15,5,2,0.0,12.0,0.0,0.0
2017-09-21 00:00:00+00:00,1,14,26,36,15,2.0,19,15,0,1,1.0,19.0,0.0,0.0
2017-09-22 00:00:00+00:00,1,18,27,38,16,2.0,33,15,2,2,2.0,16.0,1.0,0.0
2017-09-23 00:00:00+00:00,3,19,28,32,15,1.0,21,25,5,0,0.0,20.0,0.0,2.0
2017-09-24 00:00:00+00:00,0,26,27,30,12,1.0,23,15,2,8,2.0,7.0,3.0,1.0
2017-09-25 00:00:00+00:00,3,15,27,37,10,1.0,27,25,2,3,2.0,12.0,2.0,0.0
2017-09-26 00:00:00+00:00,4,22,26,36,12,2.0,26,18,3,5,2.0,16.0,0.0,0.0
2017-09-27 00:00:00+00:00,1,21,20,36,10,0.0,30,17,6,3,2.0,12.0,1.0,1.0
2017-09-28 00:00:00+00:00,0,15,25,44,6,2.0,28,17,3,0,1.0,10.0,0.0,0.0
2017-09-29 00:00:00+00:00,1,16,31,31,12,0.0,24,20,1,3,0.0,9.0,0.0,0.0
2017-09-30 00:00:00+00:00,1,19,24,26,9,3.0,24,14,2,2,0.0,15.0,1.0,1.0
2017-10-01 00:00:00+00:00,2,20,28,31,11,0.0,16,23,1,2,1.0,17.0,0.0,2.0
2017-10-02 00:00:00+00:00,3,13,22,38,7,2.0,24,12,1,1,2.0,7.0,1.0,1.0
2017-10-03 00:00:00+00:00,1,17,24,34,11,1.0,22,16,2,7,2.0,11.0,1.0,2.0
2017-10-04 00:00:00+00:00,1,17,16,49,14,0.0,20,17,2,2,2.0,16.0,2.0,0.0
2017-10-05 00:00:00+00:00,1,23,27,32,13,1.0,49,14,3,6,0.0,10.0,1.0,0.0
2017-10-06 00:00:00+00:00,0,17,36,37,8,1.0,33,8,5,2,1.0,6.0,0.0,1.0
2017-10-07 00:00:00+00:00,1,25,35,30,15,2.0,20,11,5,3,4.0,6.0,1.0,0.0
2017-10-08 00:00:00+00:00,0,16,28,19,15,1.0,20,21,1,0,2.0,13.0,0.0,1.0
2017-10-09 00:00:00+00:00,0,19,31,30,15,4.0,33,19,1,4,3.0,13.0,0.0,1.0
2017-10-10 00:00:00+00:00,1,22,33,42,16,1.0,28,15,1,4,2.0,8.0,0.0,0.0
2017-10-11 00:00:00+00:00,0,14,23,34,7,5.0,28,20,1,2,0.0,17.0,0.0,1.0
2017-10-12 00:00:00+00:00,0,11,24,28,11,1.0,29,18,1,1,1.0,20.0,1.0,2.0
2017-10-13 00:00:00+00:00,3,16,30,40,7,5.0,37,25,4,1,1.0,8.0,1.0,0.0
2017-10-14 00:00:00+00:00,0,14,24,28,10,2.0,17,23,5,6,4.0,10.0,0.0,3.0
2017-10-15 00:00:00+00:00,2,27,20,21,12,2.0,17,22,7,4,1.0,12.0,0.0,1.0
2017-10-16 00:00:00+00:00,0,9,15,36,11,1.0,31,22,6,3,4.0,15.0,0.0,0.0
2017-10-17 00:00:00+00:00,1,17,16,28,8,3.0,25,16,7,5,3.0,11.0,1.0,2.0
2017-10-18 00:00:00+00:00,1,12,26,32,9,3.0,31,19,5,0,1.0,19.0,2.0,3.0
2017-10-19 00:00:00+00:00,1,13,20,27,12,0.0,19,22,1,1,3.0,10.0,0.0,1.0
2017-10-20 00:00:00+00:00,1,14,20,27,8,0.0,37,27,4,4,1.0,6.0,0.0,1.0
2017-10-21 00:00:00+00:00,0,15,28,27,16,3.0,30,21,2,2,2.0,7.0,0.0,2.0
2017-10-22 00:00:00+00:00,0,17,26,26,11,0.0,20,25,3,3,5.0,13.0,1.0,1.0
2017-10-23 00:00:00+00:00,0,11,37,39,10,2.0,23,13,3,2,3.0,13.0,0.0,0.0
2017-10-24 00:00:00+00:00,2,17,19,35,16,0.0,21,17,2,1,3.0,6.0,0.0,0.0
2017-10-25 00:00:00+00:00,0,18,24,43,18,2.0,39,20,4,6,5.0,22.0,0.0,0.0
2017-10-26 00:00:00+00:00,1,14,18,35,16,3.0,26,17,2,2,0.0,8.0,0.0,1.0
2017-10-27 00:00:00+00:00,1,16,27,36,9,1.0,16,23,1,1,0.0,7.0,0.0,1.0
2017-10-28 00:00:00+00:00,2,16,23,29,17,1.0,17,14,1,2,3.0,10.0,0.0,0.0
2017-10-29 00:00:00+00:00,1,27,25,19,13,2.0,23,38,8,2,2.0,3.0,0.0,0.0
2017-10-30 00:00:00+00:00,1,17,27,25,6,1.0,17,16,0,4,2.0,12.0,0.0,0.0
2017-10-31 00:00:00+00:00,2,15,25,45,12,1.0,25,17,4,3,0.0,26.0,0.0,2.0
2017-11-01 00:00:00+00:00,0,16,18,37,11,1.0,22,9,3,0,2.0,15.0,0.0,1.0
2017-11-02 00:00:00+00:00,3,14,22,25,15,1.0,21,14,2,0,1.0,10.0,0.0,0.0
2017-11-03 00:00:00+00:00,1,13,28,49,7,0.0,13,18,1,1,0.0,8.0,1.0,3.0
2017-11-04 00:00:00+00:00,1,21,30,17,20,0.0,17,17,2,2,1.0,13.0,1.0,2.0
2017-11-05 00:00:00+00:00,0,10,26,25,13,0.0,17,24,2,0,1.0,4.0,1.0,2.0
2017-11-06 00:00:00+00:00,1,13,11,43,13,3.0,25,19,2,2,1.0,11.0,0.0,0.0
2017-11-07 00:00:00+00:00,0,8,18,32,14,1.0,22,12,3,1,2.0,12.0,2.0,1.0
2017-11-08 00:00:00+00:00,0,17,25,33,15,2.0,27,20,2,1,1.0,7.0,1.0,1.0
2017-11-09 00:00:00+00:00,0,19,17,26,12,2.0,21,19,4,1,0.0,8.0,1.0,0.0
2017-11-10 00:00:00+00:00,0,16,27,25,7,1.0,27,16,4,0,6.0,5.0,2.0,1.0
2017-11-11 00:00:00+00:00,0,11,15,23,15,1.0,22,16,8,1,1.0,8.0,0.0,1.0
2017-11-12 00:00:00+00:00,2,11,21,28,16,1.0,9,26,0,0,4.0,8.0,0.0,1.0
2017-11-13 00:00:00+00:00,0,20,27,32,14,4.0,23,22,3,5,0.0,4.0,0.0,0.0
2017-11-14 00:00:00+00:00,3,14,28,29,13,1.0,19,24,6,3,3.0,7.0,2.0,0.0
2017-11-15 00:00:00+00:00,0,14,18,28,11,1.0,19,18,4,1,4.0,12.0,0.0,1.0
2017-11-16 00:00:00+00:00,1,25,24,37,8,3.0,22,12,1,1,1.0,15.0,0.0,0.0
2017-11-17 00:00:00+00:00,0,24,23,31,16,0.0,16,10,5,0,3.0,6.0,2.0,1.0
2017-11-18 00:00:00+00:00,0,13,25,30,15,0.0,20,15,6,1,0.0,12.0,0.0,0.0
2017-11-19 00:00:00+00:00,0,10,20,20,12,1.0,14,21,4,0,2.0,13.0,0.0,0.0
2017-11-20 00:00:00+00:00,0,20,21,31,13,3.0,17,18,3,4,1.0,15.0,2.0,0.0
2017-11-21 00:00:00+00:00,1,15,14,17,14,3.0,25,18,2,5,3.0,14.0,1.0,0.0
2017-11-22 00:00:00+00:00,0,5,24,23,18,3.0,38,24,2,1,0.0,9.0,0.0,0.0
2017-11-23 00:00:00+00:00,0,11,20,14,7,2.0,20,13,4,1,1.0,4.0,0.0,0.0
2017-11-24 00:00:00+00:00,2,18,22,28,15,2.0,24,28,5,2,2.0,18.0,0.0,0.0
2017-11-25 00:00:00+00:00,2,12,18,21,12,2.0,18,17,3,0,1.0,5.0,1.0,1.0
2017-11-26 00:00:00+00:00,0,11,31,25,20,1.0,20,29,5,1,0.0,12.0,0.0,0.0
2017-11-27 00:00:00+00:00,0,20,18,31,16,5.0,34,23,4,1,0.0,21.0,1.0,1.0
2017-11-28 00:00:00+00:00,3,19,20,22,12,1.0,36,19,1,2,3.0,9.0,0.0,1.0
2017-11-29 00:00:00+00:00,0,13,24,42,14,1.0,30,17,8,2,1.0,20.0,0.0,1.0
2017-11-30 00:00:00+00:00,3,12,23,32,9,2.0,23,16,5,0,2.0,9.0,0.0,0.0
2017-12-01 00:00:00+00:00,0,14,16,41,15,2.0,21,19,2,4,1.0,12.0,1.0,6.0
2017-12-02 00:00:00+00:00,1,8,22,36,12,1.0,15,9,1,0,1.0,10.0,0.0,2.0
2017-12-03 00:00:00+00:00,1,14,15,19,11,1.0,14,17,0,4,2.0,13.0,0.0,0.0
2017-12-04 00:00:00+00:00,0,16,16,37,9,2.0,34,10,2,2,2.0,16.0,1.0,1.0
2017-12-05 00:00:00+00:00,0,8,16,24,16,2.0,19,15,6,2,0.0,16.0,0.0,1.0
2017-12-06 00:00:00+00:00,1,15,20,23,12,1.0,24,28,6,3,1.0,17.0,1.0,0.0
2017-12-07 00:00:00+00:00,1,15,21,28,16,1.0,28,17,5,2,0.0,13.0,0.0,1.0
2017-12-08 00:00:00+00:00,0,5,27,43,15,2.0,24,24,6,1,1.0,7.0,0.0,0.0
2017-12-09 00:00:00+00:00,1,14,11,29,11,4.0,15,14,3,1,2.0,12.0,1.0,2.0
2017-12-10 00:00:00+00:00,1,10,25,27,13,2.0,6,27,2,2,4.0,3.0,0.0,2.0
2017-12-11 00:00:00+00:00,0,16,18,33,12,1.0,27,13,3,1,2.0,21.0,1.0,2.0
2017-12-12 00:00:00+00:00,1,13,25,35,17,2.0,30,17,2,2,1.0,15.0,0.0,1.0
2017-12-13 00:00:00+00:00,0,12,16,28,18,0.0,23,15,3,1,3.0,18.0,0.0,1.0
2017-12-14 00:00:00+00:00,1,13,19,28,10,1.0,22,15,1,5,1.0,8.0,0.0,1.0
2017-12-15 00:00:00+00:00,2,15,14,23,12,1.0,21,9,2,5,0.0,7.0,0.0,0.0
2017-12-16 00:00:00+00:00,0,6,17,24,17,1.0,17,13,2,1,0.0,8.0,0.0,0.0
2017-12-17 00:00:00+00:00,0,25,31,22,20,0.0,16,19,3,2,2.0,7.0,1.0,1.0
2017-12-18 00:00:00+00:00,1,15,29,32,15,0.0,31,16,5,0,0.0,18.0,0.0,1.0
2017-12-19 00:00:00+00:00,1,5,19,23,17,5.0,26,13,4,1,1.0,16.0,0.0,0.0
2017-12-20 00:00:00+00:00,1,12,24,36,13,3.0,29,15,2,0,0.0,16.0,0.0,0.0
2017-12-21 00:00:00+00:00,0,12,22,36,10,3.0,22,21,6,2,2.0,15.0,1.0,2.0
2017-12-22 00:00:00+00:00,0,12,22,39,8,2.0,39,17,2,4,0.0,12.0,0.0,1.0
2017-12-23 00:00:00+00:00,2,13,30,27,13,2.0,12,18,4,1,0.0,7.0,1.0,0.0
2017-12-24 00:00:00+00:00,1,16,24,21,10,1.0,20,18,0,0,1.0,10.0,3.0,0.0
2017-12-25 00:00:00+00:00,0,12,19,16,11,2.0,22,10,4,2,0.0,6.0,0.0,2.0
2017-12-26 00:00:00+00:00,2,8,15,24,18,3.0,17,17,1,2,2.0,6.0,0.0,1.0
2017-12-27 00:00:00+00:00,1,12,20,22,21,1.0,16,16,3,1,1.0,11.0,0.0,0.0
2017-12-28 00:00:00+00:00,1,5,5,28,15,3.0,12,7,4,1,0.0,8.0,0.0,0.0
2017-12-29 00:00:00+00:00,0,18,16,23,17,1.0,11,16,4,1,3.0,9.0,0.0,0.0
2017-12-30 00:00:00+00:00,0,13,19,20,13,1.0,16,5,2,3,2.0,3.0,0.0,1.0
2017-12-31 00:00:00+00:00,0,10,19,19,16,0.0,8,4,6,0,1.0,2.0,1.0,0.0
2018-01-01 00:00:00+00:00,2,10,31,28,10,0.0,16,10,1,2,3.0,5.0,2.0,6.0
2018-01-02 00:00:00+00:00,1,12,19,15,20,3.0,17,12,6,1,3.0,10.0,0.0,0.0
2018-01-03 00:00:00+00:00,1,9,22,28,23,5.0,14,8,1,0,1.0,12.0,0.0,1.0
2018-01-04 00:00:00+00:00,0,6,19,14,8,4.0,10,7,1,1,2.0,8.0,0.0,0.0
2018-01-05 00:00:00+00:00,0,8,18,19,14,0.0,22,10,0,0,0.0,8.0,1.0,1.0
2018-01-06 00:00:00+00:00,1,8,18,12,14,0.0,13,7,4,3,0.0,14.0,0.0,0.0
2018-01-07 00:00:00+00:00,0,7,18,20,18,5.0,15,9,0,0,1.0,7.0,0.0,2.0
2018-01-08 00:00:00+00:00,1,9,22,25,22,1.0,16,10,1,1,1.0,9.0,0.0,1.0
2018-01-09 00:00:00+00:00,0,3,15,35,20,4.0,19,12,4,0,1.0,19.0,2.0,0.0
2018-01-10 00:00:00+00:00,2,20,20,33,22,1.0,14,10,2,0,1.0,13.0,0.0,0.0
2018-01-11 00:00:00+00:00,1,14,20,27,22,3.0,29,14,3,5,3.0,9.0,0.0,0.0
2018-01-12 00:00:00+00:00,2,10,24,23,16,1.0,27,17,6,1,1.0,6.0,1.0,2.0
2018-01-13 00:00:00+00:00,0,25,19,25,8,2.0,20,8,2,3,0.0,10.0,0.0,1.0
2018-01-14 00:00:00+00:00,0,15,19,18,13,1.0,9,11,3,0,0.0,7.0,0.0,0.0
2018-01-15 00:00:00+00:00,0,19,17,22,13,3.0,11,13,3,1,1.0,14.0,0.0,4.0
2018-01-16 00:00:00+00:00,0,13,16,19,21,1.0,16,13,9,1,1.0,14.0,0.0,2.0
2018-01-17 00:00:00+00:00,0,10,10,15,9,2.0,20,16,4,1,1.0,8.0,0.0,0.0
2018-01-18 00:00:00+00:00,0,7,17,28,14,4.0,17,14,4,0,3.0,16.0,1.0,2.0
2018-01-19 00:00:00+00:00,1,8,25,29,17,0.0,26,17,5,1,1.0,2.0,1.0,2.0
2018-01-20 00:00:00+00:00,2,21,22,25,8,3.0,13,20,4,1,5.0,9.0,0.0,1.0
2018-01-21 00:00:00+00:00,2,19,25,17,5,0.0,15,20,3,2,1.0,12.0,0.0,1.0
2018-01-22 00:00:00+00:00,1,13,24,25,7,2.0,24,15,2,0,0.0,20.0,0.0,1.0
2018-01-23 00:00:00+00:00,2,9,19,30,11,0.0,20,10,1,1,1.0,8.0,0.0,0.0
2018-01-24 00:00:00+00:00,1,14,18,35,17,1.0,21,16,4,1,0.0,10.0,0.0,0.0
2018-01-25 00:00:00+00:00,1,14,25,29,8,0.0,27,15,6,0,0.0,2.0,1.0,2.0
2018-01-26 00:00:00+00:00,1,6,21,27,17,1.0,10,18,0,0,0.0,10.0,1.0,0.0
2018-01-27 00:00:00+00:00,1,6,33,20,15,2.0,15,19,3,0,1.0,10.0,0.0,3.0
2018-01-28 00:00:00+00:00,2,20,21,25,17,1.0,16,10,2,2,2.0,9.0,0.0,0.0
2018-01-29 00:00:00+00:00,0,10,21,17,13,1.0,25,14,4,3,4.0,8.0,2.0,2.0
2018-01-30 00:00:00+00:00,1,22,20,25,12,3.0,14,16,1,5,3.0,5.0,0.0,0.0
2018-01-31 00:00:00+00:00,1,13,19,22,19,2.0,22,0,7,1,1.0,10.0,0.0,2.0
2018-02-01 00:00:00+00:00,0,8,20,31,12,1.0,23,16,1,0,5.0,13.0,0.0,2.0
2018-02-02 00:00:00+00:00,0,11,17,31,17,2.0,14,9,3,1,0.0,10.0,2.0,4.0
2018-02-03 00:00:00+00:00,1,14,25,24,11,0.0,13,10,1,0,0.0,3.0,1.0,1.0
2018-02-04 00:00:00+00:00,0,10,16,17,12,3.0,6,10,0,1,0.0,7.0,1.0,2.0
2018-02-05 00:00:00+00:00,0,12,20,21,12,1.0,11,13,4,0,0.0,8.0,1.0,0.0
2018-02-06 00:00:00+00:00,0,17,31,22,18,0.0,22,17,2,2,0.0,18.0,0.0,3.0
2018-02-07 00:00:00+00:00,0,8,13,26,7,3.0,11,10,3,1,1.0,8.0,1.0,0.0
2018-02-08 00:00:00+00:00,0,11,21,23,9,2.0,15,11,6,0,1.0,11.0,1.0,0.0
2018-02-09 00:00:00+00:00,0,13,20,29,21,0.0,19,14,1,0,0.0,13.0,0.0,1.0
2018-02-10 00:00:00+00:00,0,12,16,20,12,4.0,11,20,1,3,0.0,4.0,0.0,1.0
2018-02-11 00:00:00+00:00,0,10,19,17,7,0.0,13,20,2,0,0.0,13.0,0.0,0.0
2018-02-12 00:00:00+00:00,0,8,15,20,12,1.0,17,21,1,0,1.0,20.0,0.0,3.0
2018-02-13 00:00:00+00:00,2,7,16,21,18,2.0,18,14,0,0,0.0,8.0,0.0,1.0
2018-02-14 00:00:00+00:00,0,14,20,31,10,0.0,12,13,2,0,0.0,4.0,1.0,0.0
2018-02-15 00:00:00+00:00,1,8,27,38,10,0.0,21,14,2,1,1.0,7.0,0.0,3.0
2018-02-16 00:00:00+00:00,0,8,22,24,9,4.0,20,22,2,0,4.0,5.0,2.0,2.0
2018-02-17 00:00:00+00:00,1,8,18,19,4,1.0,14,13,0,0,2.0,5.0,0.0,3.0
2018-02-18 00:00:00+00:00,0,6,13,32,11,1.0,7,11,3,1,4.0,4.0,0.0,2.0
2018-02-19 00:00:00+00:00,1,17,15,31,10,0.0,14,18,3,4,0.0,2.0,0.0,0.0
2018-02-20 00:00:00+00:00,0,21,16,27,7,1.0,23,13,1,0,2.0,7.0,0.0,1.0
2018-02-21 00:00:00+00:00,3,15,18,29,2,3.0,13,13,2,1,2.0,4.0,0.0,1.0
2018-02-22 00:00:00+00:00,0,10,25,10,9,2.0,15,15,1,0,1.0,10.0,0.0,0.0
2018-02-23 00:00:00+00:00,0,6,22,12,10,0.0,19,26,2,0,0.0,7.0,0.0,0.0
2018-02-24 00:00:00+00:00,0,10,17,14,13,1.0,14,14,1,0,0.0,3.0,1.0,0.0
2018-02-25 00:00:00+00:00,2,22,16,15,5,2.0,10,24,2,2,0.0,8.0,0.0,1.0
2018-02-26 00:00:00+00:00,2,12,27,32,5,2.0,23,12,0,2,2.0,11.0,1.0,0.0
2018-02-27 00:00:00+00:00,2,10,12,29,12,2.0,21,16,1,2,3.0,8.0,0.0,1.0
2018-02-28 00:00:00+00:00,0,7,23,19,13,2.0,18,17,1,2,1.0,10.0,1.0,1.0
2018-03-01 00:00:00+00:00,0,5,12,28,13,0.0,15,14,2,0,1.0,8.0,3.0,4.0
2018-03-02 00:00:00+00:00,0,14,13,27,4,1.0,15,13,1,1,2.0,11.0,1.0,2.0
2018-03-03 00:00:00+00:00,0,13,25,19,9,1.0,12,15,2,0,4.0,15.0,0.0,1.0
2018-03-04 00:00:00+00:00,1,14,24,22,8,0.0,11,13,3,0,5.0,4.0,0.0,0.0
2018-03-05 00:00:00+00:00,1,8,27,23,7,3.0,13,11,3,1,1.0,4.0,0.0,1.0
2018-03-06 00:00:00+00:00,0,14,24,16,9,0.0,15,12,2,1,1.0,4.0,0.0,1.0
2018-03-07 00:00:00+00:00,0,15,19,21,9,0.0,11,18,1,4,0.0,3.0,0.0,1.0
2018-03-08 00:00:00+00:00,1,19,17,20,9,0.0,18,15,3,1,1.0,8.0,0.0,0.0
2018-03-09 00:00:00+00:00,1,13,15,24,7,3.0,19,13,1,2,1.0,6.0,0.0,1.0
2018-03-10 00:00:00+00:00,1,11,21,18,14,3.0,15,14,2,2,0.0,12.0,0.0,1.0
2018-03-11 00:00:00+00:00,0,14,31,19,6,1.0,13,10,4,1,2.0,6.0,2.0,2.0
2018-03-12 00:00:00+00:00,0,16,26,24,12,2.0,10,19,0,8,4.0,13.0,2.0,0.0
2018-03-13 00:00:00+00:00,1,16,32,23,8,1.0,18,13,1,2,2.0,4.0,0.0,2.0
2018-03-14 00:00:00+00:00,0,12,21,36,5,1.0,10,6,2,1,2.0,8.0,0.0,0.0
2018-03-15 00:00:00+00:00,0,9,24,16,7,0.0,10,23,0,0,1.0,7.0,0.0,0.0
2018-03-16 00:00:00+00:00,1,20,27,29,11,2.0,21,15,2,1,1.0,4.0,0.0,2.0
2018-03-17 00:00:00+00:00,0,15,26,26,17,5.0,13,16,2,0,2.0,5.0,1.0,0.0
2018-03-18 00:00:00+00:00,1,21,33,15,4,1.0,13,21,3,6,1.0,2.0,0.0,0.0
2018-03-19 00:00:00+00:00,1,13,23,19,11,1.0,20,20,5,0,1.0,8.0,1.0,3.0
2018-03-20 00:00:00+00:00,1,8,13,24,15,2.0,12,15,4,4,1.0,4.0,0.0,0.0
2018-03-21 00:00:00+00:00,1,11,19,10,7,2.0,13,9,1,1,2.0,6.0,0.0,0.0
2018-03-22 00:00:00+00:00,0,12,20,28,14,2.0,22,13,6,0,2.0,20.0,0.0,0.0
2018-03-23 00:00:00+00:00,0,17,13,23,13,3.0,11,25,3,2,1.0,6.0,1.0,1.0
2018-03-24 00:00:00+00:00,0,14,21,21,12,0.0,10,11,1,3,4.0,13.0,0.0,0.0
2018-03-25 00:00:00+00:00,1,9,14,13,8,0.0,9,12,1,1,3.0,7.0,0.0,2.0
2018-03-26 00:00:00+00:00,0,12,17,19,12,1.0,5,11,0,0,0.0,7.0,0.0,2.0
2018-03-27 00:00:00+00:00,0,18,16,25,10,0.0,15,6,2,4,6.0,9.0,0.0,0.0
2018-03-28 00:00:00+00:00,3,8,23,24,7,0.0,14,18,2,0,4.0,5.0,0.0,2.0
2018-03-29 00:00:00+00:00,0,13,23,27,11,1.0,22,12,5,2,3.0,5.0,1.0,1.0
2018-03-30 00:00:00+00:00,0,19,23,22,18,1.0,23,8,1,4,3.0,16.0,0.0,2.0
2018-03-31 00:00:00+00:00,2,24,23,23,8,1.0,13,10,1,0,0.0,13.0,0.0,1.0
2018-04-01 00:00:00+00:00,0,18,18,31,10,0.0,6,7,1,2,2.0,6.0,0.0,1.0
2018-04-02 00:00:00+00:00,3,17,30,27,18,1.0,17,22,1,1,1.0,7.0,0.0,0.0
2018-04-03 00:00:00+00:00,0,13,23,27,6,0.0,14,13,2,2,0.0,9.0,1.0,0.0
2018-04-04 00:00:00+00:00,2,18,24,19,7,0.0,17,15,0,1,0.0,11.0,0.0,1.0
2018-04-05 00:00:00+00:00,2,12,22,34,11,0.0,16,14,3,0,3.0,14.0,0.0,1.0
2018-04-06 00:00:00+00:00,0,15,38,29,22,1.0,21,14,1,0,1.0,8.0,0.0,4.0
2018-04-07 00:00:00+00:00,3,15,20,21,8,0.0,7,18,2,2,3.0,4.0,2.0,1.0
2018-04-08 00:00:00+00:00,0,19,31,18,8,1.0,10,13,0,1,2.0,11.0,1.0,1.0
2018-04-09 00:00:00+00:00,0,15,19,28,7,2.0,18,16,0,0,2.0,15.0,0.0,1.0
2018-04-10 00:00:00+00:00,0,20,23,26,12,1.0,11,17,2,2,1.0,6.0,0.0,0.0
2018-04-11 00:00:00+00:00,0,15,18,30,9,2.0,25,7,2,1,1.0,4.0,0.0,1.0
2018-04-12 00:00:00+00:00,3,21,24,38,7,0.0,21,12,5,2,3.0,6.0,0.0,1.0
2018-04-13 00:00:00+00:00,1,20,16,39,6,0.0,10,12,1,7,3.0,10.0,0.0,1.0
2018-04-14 00:00:00+00:00,2,18,18,18,10,1.0,14,11,2,1,2.0,12.0,1.0,0.0
2018-04-15 00:00:00+00:00,1,9,31,25,10,1.0,18,9,2,0,2.0,5.0,1.0,2.0
2018-04-16 00:00:00+00:00,2,9,19,29,8,2.0,17,16,0,1,3.0,4.0,1.0,1.0
2018-04-17 00:00:00+00:00,1,12,42,24,12,2.0,16,8,1,3,0.0,13.0,1.0,1.0
2018-04-18 00:00:00+00:00,3,12,24,37,10,1.0,9,13,1,2,0.0,9.0,0.0,0.0
2018-04-19 00:00:00+00:00,1,19,23,36,12,0.0,15,17,2,3,0.0,12.0,0.0,0.0
2018-04-20 00:00:00+00:00,2,12,20,24,11,0.0,8,22,1,1,2.0,11.0,0.0,0.0
2018-04-21 00:00:00+00:00,1,18,24,16,12,0.0,13,9,1,1,1.0,7.0,1.0,0.0
2018-04-22 00:00:00+00:00,1,19,27,14,13,0.0,20,14,2,5,1.0,9.0,0.0,0.0
2018-04-23 00:00:00+00:00,0,19,20,25,7,2.0,10,22,1,2,1.0,11.0,2.0,1.0
2018-04-24 00:00:00+00:00,0,16,32,31,11,0.0,20,17,4,1,6.0,9.0,0.0,3.0
2018-04-25 00:00:00+00:00,1,12,21,36,11,2.0,18,10,3,0,1.0,10.0,0.0,0.0
2018-04-26 00:00:00+00:00,2,21,26,28,12,0.0,15,13,0,8,2.0,12.0,0.0,2.0
2018-04-27 00:00:00+00:00,0,32,21,31,14,2.0,24,18,4,4,2.0,6.0,0.0,2.0
2018-04-28 00:00:00+00:00,2,13,25,23,4,0.0,15,23,3,2,2.0,9.0,1.0,0.0
2018-04-29 00:00:00+00:00,0,21,22,28,10,0.0,18,13,8,2,1.0,8.0,1.0,0.0
2018-04-30 00:00:00+00:00,0,17,24,28,14,1.0,15,16,3,2,1.0,15.0,0.0,1.0
2018-05-01 00:00:00+00:00,1,14,24,47,10,0.0,13,18,2,0,1.0,5.0,1.0,0.0
2018-05-02 00:00:00+00:00,0,18,23,28,5,1.0,15,22,0,2,0.0,6.0,1.0,0.0
2018-05-03 00:00:00+00:00,1,15,31,25,7,1.0,18,10,0,3,6.0,5.0,0.0,0.0
2018-05-04 00:00:00+00:00,0,15,22,33,14,0.0,18,9,2,0,4.0,10.0,2.0,2.0
2018-05-05 00:00:00+00:00,1,16,23,35,5,3.0,12,16,1,3,2.0,11.0,0.0,0.0
2018-05-06 00:00:00+00:00,2,20,20,23,12,1.0,13,14,1,2,1.0,8.0,0.0,0.0
2018-05-07 00:00:00+00:00,0,18,32,33,10,0.0,17,12,1,1,1.0,5.0,0.0,2.0
2018-05-08 00:00:00+00:00,2,26,26,21,11,0.0,16,15,4,3,0.0,2.0,0.0,1.0
2018-05-09 00:00:00+00:00,1,15,28,21,9,0.0,6,16,1,0,4.0,6.0,0.0,1.0
2018-05-10 00:00:00+00:00,0,14,23,41,8,2.0,23,30,2,4,3.0,8.0,1.0,2.0
2018-05-11 00:00:00+00:00,0,19,30,45,14,3.0,16,15,2,1,0.0,13.0,0.0,2.0
