id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,revenue-domestic,revenue-worldwide,lost_money,roi-domestic,roi-worldwide,release_month
12,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0,tt1560985,The Devil Inside,The Devil Inside,2012,83.0,Horror,52262945.0,100759490.0,False,5226.2945,10075.949,1
14,2015-04-17,Unfriended,1000000.0,32789645.0,64364198.0,tt3713166,Unfriended,Unfriended,2014,83.0,"Horror,Mystery,Thriller",31789645.0,63364198.0,False,3178.9645,6336.419800000001,4
17,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0,tt1853739,You're Next,You're Next,2011,95.0,"Action,Comedy,Horror",17494006.0,25887177.0,False,1749.4006,2588.7177,8
18,2012-05-25,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,tt1991245,Chernobyl Diaries,Chernobyl Diaries,2012,86.0,"Horror,Mystery,Thriller",17119640.0,41411721.0,False,1711.964,4141.1721,5
19,1981-04-10,The Howling,1000000.0,17985000.0,17985000.0,tt5694044,The Howling,The Howling,2017,83.0,Horror,16985000.0,16985000.0,False,1698.5,1698.5,4
25,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0,tt1120985,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",8737892.0,15566240.0,False,873.7892,1556.624,12
29,2018-07-20,Unfriended: Dark Web,1000000.0,8866745.0,16434588.0,tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",7866745.0,15434588.0,False,786.6745,1543.4587999999999,7
31,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931420.0,tt2403021,The Green Inferno,The Green Inferno,2013,100.0,"Adventure,Horror",6192291.0,11931420.0,False,619.2291,1193.1419999999998,9
32,2017-02-03,I Am Not Your Negro,1000000.0,7123919.0,9617402.0,tt5804038,I Am Not Your Negro,I Am Not Your Negro,2016,93.0,Documentary,6123919.0,8617402.0,False,612.3919,861.7402000000001,2
33,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,tt1866249,The Sessions,The Sessions,2012,95.0,"Biography,Comedy,Drama",5002451.0,10495204.0,False,500.2451,1049.5203999999999,10
35,2012-03-23,October Baby,1000000.0,5355847.0,5391992.0,tt1720182,October Baby,October Baby,2011,107.0,Drama,4355847.0,4391992.0,False,435.5847,439.1992,3
36,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",4284309.0,4797192.0,False,428.43090000000007,479.7192,9
41,2014-06-06,Obvious Child,1000000.0,3122616.0,3324070.0,tt2910274,Obvious Child,Obvious Child,2014,84.0,"Comedy,Drama,Romance",2122616.0,2324070.0,False,212.2616,232.40699999999998,6
42,2011-10-21,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0,tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,102.0,"Drama,Mystery,Thriller",1981038.0,4438911.0,False,198.1038,443.8911,10
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,tt10449052,No Man's Land,No Man's Land,2020,,Western,67481.0,1684207.0,False,6.7481,168.4207,12
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,tt5759256,No Man's Land,No Man's Land,2016,85.0,"Music,War",67481.0,1684207.0,False,6.7481,168.4207,12
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,tt5862398,No Man's Land,No Man's Land,2016,86.0,"Documentary,Music,War",67481.0,1684207.0,False,6.7481,168.4207,12
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,tt6546808,No Man's Land,No Man's Land,2017,81.0,Documentary,67481.0,1684207.0,False,6.7481,168.4207,12
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,tt7094884,No Man's Land,No Man's Land,2016,25.0,Documentary,67481.0,1684207.0,False,6.7481,168.4207,12
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,tt7644852,No Man's Land,No Man's Land,2018,77.0,Horror,67481.0,1684207.0,False,6.7481,168.4207,12
53,1998-10-09,Slam,1000000.0,1009819.0,1087521.0,tt6037866,Slam,Slam,2018,115.0,Drama,9819.0,87521.0,False,0.9819,8.7521,10
54,2017-10-06,Visages villages,1000000.0,952432.0,4015686.0,tt5598102,Faces Places,Visages villages,2017,94.0,Documentary,-47568.0,3015686.0,True,-4.7568,301.5686,10
56,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0,tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"Drama,Music",-199852.0,471090.0,True,-19.9852,47.109,8
57,2000-12-01,Panic,1000000.0,779137.0,1425707.0,tt2634438,Panic,Panic,2014,85.0,"Drama,Mystery,Thriller",-220863.0,425707.0,True,-22.0863,42.5707,12
58,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0,tt2479800,Palo Alto,Palo Alto,2013,100.0,Drama,-232268.0,156309.0,True,-23.2268,15.6309,5
62,2011-07-29,The Future,1000000.0,568662.0,1239174.0,tt1235170,The Future,The Future,2011,91.0,"Drama,Fantasy,Romance",-431338.0,239174.0,True,-43.1338,23.9174,7
64,2014-10-24,23 Blast,1000000.0,549185.0,549185.0,tt2304459,23 Blast,23 Blast,2014,98.0,"Drama,Family,Sport",-450815.0,-450815.0,True,-45.081500000000005,-45.081500000000005,10
66,2013-07-19,The Act of Killing,1000000.0,486919.0,1227316.0,tt2375605,The Act of Killing,The Act of Killing,2012,117.0,"Crime,Documentary",-513081.0,227316.0,True,-51.3081,22.7316,7
70,2014-07-18,I Origins,1000000.0,336472.0,852399.0,tt2884206,I Origins,I Origins,2014,106.0,"Drama,Romance,Sci-Fi",-663528.0,-147601.0,True,-66.3528,-14.760100000000001,7
71,2014-11-28,Antarctica: A Year on Ice,1000000.0,288757.0,288757.0,tt2361700,Antarctica: A Year on Ice,Antarctica: A Year on Ice,2013,91.0,"Adventure,Biography,Documentary",-711243.0,-711243.0,True,-71.12429999999999,-71.12429999999999,11
74,2016-04-08,The Invitation,1000000.0,231738.0,354836.0,tt2400463,The Invitation,The Invitation,2015,100.0,"Drama,Horror,Mystery",-768262.0,-645164.0,True,-76.8262,-64.51639999999999,4
74,2016-04-08,The Invitation,1000000.0,231738.0,354836.0,tt4546370,The Invitation,The Invitation,2015,6.0,Documentary,-768262.0,-645164.0,True,-76.8262,-64.51639999999999,4
81,2012-06-01,Hardflip,1000000.0,96734.0,96734.0,tt1907639,Hardflip,Hardflip,2012,112.0,"Action,Drama",-903266.0,-903266.0,True,-90.3266,-90.3266,6
82,2016-03-11,Creative Control,1000000.0,63014.0,63014.0,tt3277624,Creative Control,Creative Control,2015,97.0,"Drama,Sci-Fi",-936986.0,-936986.0,True,-93.6986,-93.6986,3
84,2011-07-01,The Perfect Host,1000000.0,48764.0,51587.0,tt1334553,The Perfect Host,The Perfect Host,2010,93.0,"Comedy,Crime,Thriller",-951236.0,-948413.0,True,-95.1236,-94.84129999999999,7
84,2011-07-01,The Perfect Host,1000000.0,48764.0,51587.0,tt6026954,The Perfect Host,The Perfect Host,2016,,Fantasy,-951236.0,-948413.0,True,-95.1236,-94.84129999999999,7
88,2015-02-13,Hits,1000000.0,15156.0,15156.0,tt3145220,Hits,Hits,2014,96.0,"Comedy,Drama",-984844.0,-984844.0,True,-98.48440000000001,-98.48440000000001,2
92,2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0,tt2994190,Camp X-Ray,Camp X-Ray,2014,117.0,"Drama,War",-990163.0,-898947.0,True,-99.0163,-89.8947,10
93,2008-11-21,Special,1000000.0,7202.0,26822.0,tt3869446,Special,Special,2014,,Drama,-992798.0,-973178.0,True,-99.2798,-97.3178,11
94,2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,tt1015471,The Sisterhood of Night,The Sisterhood of Night,2014,104.0,"Drama,Mystery,Thriller",-993130.0,-993130.0,True,-99.313,-99.313,4
100,2013-12-31,Heli,1000000.0,0.0,552614.0,tt2852376,Heli,Heli,2013,105.0,"Crime,Drama,Romance",-1000000.0,-447386.0,True,-100.0,-44.7386,12
1,2015-12-31,Karachi se Lahore,1000000.0,0.0,17721.0,tt4590482,Karachi se Lahore,Karachi se Lahore,2015,143.0,"Adventure,Comedy,Family",-1000000.0,-982279.0,True,-100.0,-98.2279,12
3,2015-12-11,American Hero,1000000.0,0.0,26.0,tt2414176,American Hero,American Hero,2012,,Music,-1000000.0,-999974.0,True,-100.0,-99.9974,12
3,2015-12-11,American Hero,1000000.0,0.0,26.0,tt4733536,American Hero,American Hero,2015,86.0,"Action,Comedy,Drama",-1000000.0,-999974.0,True,-100.0,-99.9974,12
6,2003-10-24,The Party's Over,1000000.0,0.0,0.0,tt4011546,The Party's Over,The Party's Over,2014,80.0,"Adventure,Biography,Documentary",-1000000.0,-1000000.0,True,-100.0,-100.0,10
11,2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,0.0,tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,-1000000.0,-1000000.0,True,-100.0,-100.0,3
13,2013-05-14,Black Rock,1000000.0,0.0,0.0,tt1930294,Black Rock,Black Rock,2012,83.0,"Horror,Thriller",-1000000.0,-1000000.0,True,-100.0,-100.0,5
15,2013-10-04,My Last Day Without You,1000000.0,0.0,0.0,tt1679248,My Last Day Without You,My Last Day Without You,2011,90.0,"Comedy,Drama,Romance",-1000000.0,-1000000.0,True,-100.0,-100.0,10
16,2013-10-08,Zombie Hunter,1000000.0,0.0,0.0,tt2446502,Zombie Hunter,Zombie Hunter,2013,93.0,"Action,Comedy,Horror",-1000000.0,-1000000.0,True,-100.0,-100.0,10
18,2014-06-24,A Fine Step,1000000.0,0.0,0.0,tt1604100,A Fine Step,A Fine Step,2014,111.0,Drama,-1000000.0,-1000000.0,True,-100.0,-100.0,6
19,2015-02-10,Fear Clinic,1000000.0,0.0,0.0,tt2165765,Fear Clinic,Fear Clinic,2014,95.0,Horror,-1000000.0,-1000000.0,True,-100.0,-100.0,2
21,2014-12-31,Bang Bang Baby,1000000.0,0.0,0.0,tt2655734,Bang Bang Baby,Bang Bang Baby,2014,90.0,"Drama,Fantasy,Musical",-1000000.0,-1000000.0,True,-100.0,-100.0,12
22,2016-04-08,Hush,1000000.0,0.0,0.0,tt2057408,"Gettysburg, an American Story",Hush,2014,78.0,"Documentary,History,War",-1000000.0,-1000000.0,True,-100.0,-100.0,4
22,2016-04-08,Hush,1000000.0,0.0,0.0,tt4828062,Hush,Hush,2015,100.0,Documentary,-1000000.0,-1000000.0,True,-100.0,-100.0,4
22,2016-04-08,Hush,1000000.0,0.0,0.0,tt5022702,Hush,Hush,2016,82.0,"Horror,Thriller",-1000000.0,-1000000.0,True,-100.0,-100.0,4
22,2016-04-08,Hush,1000000.0,0.0,0.0,tt7255884,Hush,Hush,2016,80.0,"Documentary,Drama,Reality-TV",-1000000.0,-1000000.0,True,-100.0,-100.0,4
23,2016-03-01,1982,1000000.0,0.0,0.0,tt2388621,1982,1982,2013,90.0,Drama,-1000000.0,-1000000.0,True,-100.0,-100.0,3
23,2016-03-01,1982,1000000.0,0.0,0.0,tt5671400,1982,1982,2015,11.0,Documentary,-1000000.0,-1000000.0,True,-100.0,-100.0,3
25,2016-12-31,Chemical Cut,1000000.0,0.0,0.0,tt3406296,Chemical Cut,Chemical Cut,2016,83.0,Drama,-1000000.0,-1000000.0,True,-100.0,-100.0,12
26,2015-12-22,Por amor en el caserio,1000000.0,0.0,0.0,tt3107890,Por amor en el caserio,Por amor en el caserio,2014,100.0,"Action,Drama,Romance",-1000000.0,-1000000.0,True,-100.0,-100.0,12
30,2014-01-10,Banshee Chapter,950000.0,0.0,78122.0,tt2011276,Banshee Chapter,Banshee Chapter,2013,87.0,"Horror,Sci-Fi,Thriller",-950000.0,-871878.0,True,-100.0,-91.77663157894736,1
32,2014-08-12,Jesse,950000.0,0.0,0.0,tt1653203,Jesse,Jesse,2011,120.0,"Action,Crime,Drama",-950000.0,-950000.0,True,-100.0,-100.0,8
32,2014-08-12,Jesse,950000.0,0.0,0.0,tt7470980,Jesse,Jesse,2017,52.0,Documentary,-950000.0,-950000.0,True,-100.0,-100.0,8
33,2015-03-03,Ask Me Anything,950000.0,0.0,0.0,tt2505294,Ask Me Anything,Ask Me Anything,2014,100.0,Drama,-950000.0,-950000.0,True,-100.0,-100.0,3
34,2012-04-13,L!fe Happens,930000.0,30905.0,30905.0,tt1726589,L!fe Happens,L!fe Happens,2011,100.0,Comedy,-899095.0,-899095.0,True,-96.6768817204301,-96.6768817204301,4
35,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0,tt1366338,Lowriders,Lowriders,2016,98.0,"Adventure,Crime,Drama",5263955.0,5272421.0,False,574.6675764192139,575.5918122270742,5
36,2014-11-21,Food Chains,913000.0,0.0,176.0,tt2141739,Food Chains,Food Chains,2014,83.0,Documentary,-913000.0,-912824.0,True,-100.0,-99.98072289156626,11
38,2013-07-12,Fruitvale Station,900000.0,16098998.0,17549645.0,tt2334649,Fruitvale Station,Fruitvale Station,2013,85.0,"Biography,Drama,Romance",15198998.0,16649645.0,False,1688.7775555555556,1849.9605555555554,7
39,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,tt4191580,Meet the Blacks,Meet the Blacks,2016,94.0,"Comedy,Horror",8197072.0,8197072.0,False,910.7857777777778,910.7857777777778,4
41,2011-08-26,Circumstance,900000.0,454121.0,958978.0,tt1684628,Circumstance,Circumstance,2011,107.0,Drama,-445879.0,58978.0,True,-49.54211111111111,6.553111111111111,8
42,2006-08-25,The Quiet,900000.0,381420.0,381420.0,tt1858800,The Quiet,The Quiet,2010,,Drama,-518580.0,-518580.0,True,-57.620000000000005,-57.620000000000005,8
43,2012-04-27,The Giant Mechanical Man,900000.0,7396.0,7396.0,tt1769363,The Giant Mechanical Man,The Giant Mechanical Man,2012,95.0,"Comedy,Drama,Romance",-892604.0,-892604.0,True,-99.17822222222222,-99.17822222222222,4
44,2013-04-05,The Brass Teapot,900000.0,6997.0,413733.0,tt1935902,The Brass Teapot,The Brass Teapot,2012,101.0,"Comedy,Fantasy,Thriller",-893003.0,-486267.0,True,-99.22255555555556,-54.029666666666664,4
45,2014-12-31,40 Weeks,900000.0,0.0,0.0,tt3513086,40 Weeks,40 Weeks,2014,111.0,Documentary,-900000.0,-900000.0,True,-100.0,-100.0,12
46,2015-05-05,Le bonheur d'Elza,900000.0,0.0,0.0,tt1852001,Elza,Le bonheur d'Elza,2011,78.0,Drama,-900000.0,-900000.0,True,-100.0,-100.0,5
47,1942-08-13,Bambi,858000.0,102797000.0,268000000.0,tt2668120,Bambi,Bambi,2013,58.0,"Biography,Documentary",101939000.0,267142000.0,False,11881.002331002332,31135.431235431235,8
50,2008-03-21,The Hammer,850000.0,442638.0,442638.0,tt3096900,The Hammer,The Hammer,2015,75.0,"Action,Adventure,Documentary",-407362.0,-407362.0,True,-47.92494117647059,-47.92494117647059,3
51,2015-08-28,Windsor Drive,850000.0,3256.0,3256.0,tt2311428,Windsor Drive,Windsor Drive,2015,90.0,"Mystery,Thriller",-846744.0,-846744.0,True,-99.61694117647059,-99.61694117647059,8
59,2011-12-30,Jodaeiye Nader az Simin,800000.0,7098492.0,24426169.0,tt1832382,A Separation,Jodaeiye Nader az Simin,2011,123.0,"Drama,Thriller",6298492.0,23626169.0,False,787.3115,2953.2711249999998,12
69,2014-09-19,Not Cool,800000.0,35688.0,35688.0,tt3569356,Not Cool,Not Cool,2014,93.0,"Comedy,Drama,Romance",-764312.0,-764312.0,True,-95.539,-95.539,9
70,2012-02-03,Kill List,800000.0,29063.0,462206.0,tt1788391,Kill List,Kill List,2011,95.0,"Crime,Drama,Horror",-770937.0,-337794.0,True,-96.367125,-42.224250000000005,2
71,2015-01-09,Vessel,800000.0,0.0,0.0,tt1916755,Vessel,Vessel,2011,,"Drama,Horror",-800000.0,-800000.0,True,-100.0,-100.0,1
71,2015-01-09,Vessel,800000.0,0.0,0.0,tt2272998,Vessel,Vessel,2013,,Sci-Fi,-800000.0,-800000.0,True,-100.0,-100.0,1
71,2015-01-09,Vessel,800000.0,0.0,0.0,tt3311588,Vessel,Vessel,2014,90.0,"Adventure,Biography,Documentary",-800000.0,-800000.0,True,-100.0,-100.0,1
71,2015-01-09,Vessel,800000.0,0.0,0.0,tt6139414,Vessel,Vessel,2017,67.0,Drama,-800000.0,-800000.0,True,-100.0,-100.0,1
75,2011-09-09,Kevin Hart: Laugh at My Pain,750000.0,7706436.0,7712436.0,tt1999192,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,89.0,"Comedy,Documentary",6956436.0,6962436.0,False,927.5247999999999,928.3248000000001,9
77,2012-06-08,Safety Not Guaranteed,750000.0,4010957.0,4422318.0,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",3260957.0,3672318.0,False,434.79426666666666,489.64239999999995,6
78,2012-02-03,The Innkeepers,750000.0,78396.0,1011535.0,tt1594562,The Innkeepers,The Innkeepers,2011,101.0,"Drama,Horror,Mystery",-671604.0,261535.0,True,-89.5472,34.87133333333333,2
81,2005-07-01,Undead,750000.0,41196.0,229250.0,tt8352082,Undead,Undead,2018,,Horror,-708804.0,-520750.0,True,-94.5072,-69.43333333333334,7
84,2014-12-31,Destiny,750000.0,0.0,450.0,tt1966412,Destiny,Destiny,2010,,Action,-750000.0,-749550.0,True,-100.0,-99.94,12
84,2014-12-31,Destiny,750000.0,0.0,450.0,tt3231362,Destiny,Destiny,2014,,"Adventure,Comedy,Family",-750000.0,-749550.0,True,-100.0,-99.94,12
84,2014-12-31,Destiny,750000.0,0.0,450.0,tt3523348,Destiny,Destiny,2014,105.0,"Drama,Music,Romance",-750000.0,-749550.0,True,-100.0,-99.94,12
84,2014-12-31,Destiny,750000.0,0.0,450.0,tt5687402,Destiny,Destiny,2016,,Drama,-750000.0,-749550.0,True,-100.0,-99.94,12
84,2014-12-31,Destiny,750000.0,0.0,450.0,tt6010330,Destiny,Destiny,2018,,Western,-750000.0,-749550.0,True,-100.0,-99.94,12
93,2017-08-04,Columbus,700000.0,1017107.0,1110511.0,tt5203734,Columbus,Columbus,2015,127.0,Comedy,317107.0,410511.0,False,45.301,58.64442857142858,8
93,2017-08-04,Columbus,700000.0,1017107.0,1110511.0,tt5990474,Columbus,Columbus,2017,104.0,Drama,317107.0,410511.0,False,45.301,58.64442857142858,8
93,2017-08-04,Columbus,700000.0,1017107.0,1110511.0,tt9899880,Columbus,Columbus,2018,85.0,Comedy,317107.0,410511.0,False,45.301,58.64442857142858,8
96,2015-03-13,Walter,700000.0,0.0,0.0,tt10300704,Walter,Walter,2019,,Thriller,-700000.0,-700000.0,True,-100.0,-100.0,3
96,2015-03-13,Walter,700000.0,0.0,0.0,tt2016335,Walter,Walter,2015,94.0,"Comedy,Drama",-700000.0,-700000.0,True,-100.0,-100.0,3
96,2015-03-13,Walter,700000.0,0.0,0.0,tt2023813,Walter,Walter,2011,52.0,"Documentary,Horror",-700000.0,-700000.0,True,-100.0,-100.0,3
96,2015-03-13,Walter,700000.0,0.0,0.0,tt3558672,Walter,Walter,2014,32.0,"Documentary,Family,History",-700000.0,-700000.0,True,-100.0,-100.0,3
96,2015-03-13,Walter,700000.0,0.0,0.0,tt5513466,Walter,Walter,2016,6.0,Documentary,-700000.0,-700000.0,True,-100.0,-100.0,3
96,2015-03-13,Walter,700000.0,0.0,0.0,tt9680064,Walter,Walter,2019,90.0,Comedy,-700000.0,-700000.0,True,-100.0,-100.0,3
100,2013-10-11,Escape from Tomorrow,650000.0,171962.0,171962.0,tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",-478038.0,-478038.0,True,-73.5443076923077,-73.5443076923077,10
2,2012-12-31,After,650000.0,0.0,0.0,tt1147681,After,After,2014,99.0,"Drama,Mystery",-650000.0,-650000.0,True,-100.0,-100.0,12
2,2012-12-31,After,650000.0,0.0,0.0,tt1799508,After,After,2012,90.0,"Drama,Fantasy,Mystery",-650000.0,-650000.0,True,-100.0,-100.0,12
2,2012-12-31,After,650000.0,0.0,0.0,tt2404163,After,After,2012,83.0,Romance,-650000.0,-650000.0,True,-100.0,-100.0,12
2,2012-12-31,After,650000.0,0.0,0.0,tt4126476,After,After,2019,105.0,"Drama,Romance",-650000.0,-650000.0,True,-100.0,-100.0,12
2,2012-12-31,After,650000.0,0.0,0.0,tt4179504,After,After,2014,,Drama,-650000.0,-650000.0,True,-100.0,-100.0,12
2,2012-12-31,After,650000.0,0.0,0.0,tt7094436,After,After,2017,75.0,Drama,-650000.0,-650000.0,True,-100.0,-100.0,12
2,2012-12-31,After,650000.0,0.0,0.0,tt8692378,After,After,2018,,Adventure,-650000.0,-650000.0,True,-100.0,-100.0,12
3,2014-12-31,The Hadza: Last of the First,650000.0,0.0,0.0,tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,-650000.0,-650000.0,True,-100.0,-100.0,12
5,2013-12-31,Treachery,625000.0,0.0,0.0,tt2380301,Treachery,Treachery,2013,67.0,"Drama,Thriller",-625000.0,-625000.0,True,-100.0,-100.0,12
5,2013-12-31,Treachery,625000.0,0.0,0.0,tt3763580,Treachery,Treachery,2013,73.0,Drama,-625000.0,-625000.0,True,-100.0,-100.0,12
5,2013-12-31,Treachery,625000.0,0.0,0.0,tt8323550,Treachery,Treachery,2017,,"Drama,Romance",-625000.0,-625000.0,True,-100.0,-100.0,12
12,2014-05-02,Water & Power,600000.0,42557.0,42557.0,tt2052015,Water & Power,Water & Power,2013,88.0,"Crime,Drama",-557443.0,-557443.0,True,-92.90716666666667,-92.90716666666667,5
15,2015-05-22,Drunk Wedding,600000.0,3301.0,3301.0,tt1950135,Drunk Wedding,Drunk Wedding,2015,81.0,Comedy,-596699.0,-596699.0,True,-99.44983333333333,-99.44983333333333,5
16,2016-03-04,They Will Have to Kill Us First,600000.0,0.0,7943.0,tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,2015,100.0,Documentary,-600000.0,-592057.0,True,-100.0,-98.67616666666666,3
18,2014-08-08,The Maid's Room,600000.0,0.0,0.0,tt2263814,The Maid's Room,The Maid's Room,2013,98.0,Thriller,-600000.0,-600000.0,True,-100.0,-100.0,8
19,2014-12-31,Light from the Darkroom,600000.0,0.0,0.0,tt3130704,Light from the Darkroom,Light from the Darkroom,2014,90.0,"Action,Drama,Thriller",-600000.0,-600000.0,True,-100.0,-100.0,12
20,2015-02-24,Irreplaceable,600000.0,0.0,0.0,tt3721958,Irreplaceable,Irreplaceable,2014,109.0,Documentary,-600000.0,-600000.0,True,-100.0,-100.0,2
20,2015-02-24,Irreplaceable,600000.0,0.0,0.0,tt5274738,Irreplaceable,Irreplaceable,2015,61.0,Drama,-600000.0,-600000.0,True,-100.0,-100.0,2
22,2011-07-29,The Harvest/La Cosecha,560000.0,3709.0,3709.0,tt1981703,The Harvest/La Cosecha,The Harvest/La Cosecha,2011,80.0,Documentary,-556291.0,-556291.0,True,-99.33767857142857,-99.33767857142857,7
23,2015-12-31,Julija in alfa Romeo,560000.0,0.0,8462.0,tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,2015,83.0,Comedy,-560000.0,-551538.0,True,-100.0,-98.48892857142857,12
24,1931-12-26,Mata Hari,558000.0,900000.0,900000.0,tt8788464,Mata Hari,Mata Hari,2016,,Biography,342000.0,342000.0,False,61.29032258064516,61.29032258064516,12
26,1984-04-27,Love Letters,550000.0,5269990.0,5269990.0,tt5268278,Love Letters,Love Letters,2015,134.0,Horror,4719990.0,4719990.0,False,858.18,858.18,4
26,1984-04-27,Love Letters,550000.0,5269990.0,5269990.0,tt6576106,Love Letters,Love Letters,2014,,Comedy,4719990.0,4719990.0,False,858.18,858.18,4
27,2014-09-12,Faith Connections,550000.0,9111.0,9111.0,tt2768766,Faith Connections,Faith Connections,2013,115.0,"Biography,Documentary,Drama",-540889.0,-540889.0,True,-98.34345454545455,-98.34345454545455,9
28,2012-03-06,High Road,546173.0,0.0,0.0,tt1692084,High Road,High Road,2011,87.0,Comedy,-546173.0,-546173.0,True,-100.0,-100.0,3
30,1974-11-15,Benji,500000.0,31559560.0,31559560.0,tt1799516,Benji,Benji,2018,87.0,"Crime,Drama,Family",31059560.0,31059560.0,False,6211.912,6211.912,11
30,1974-11-15,Benji,500000.0,31559560.0,31559560.0,tt2519480,Benji,Benji,2012,79.0,"Documentary,Sport",31059560.0,31059560.0,False,6211.912,6211.912,11
37,1999-10-22,Beyond the Mat,500000.0,2047570.0,2047570.0,tt1207922,Beyond the Mat,Beyond the Mat,2013,,"Drama,Sport",1547570.0,1547570.0,False,309.51399999999995,309.51399999999995,10
39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000.0,1131261.0,1131261.0,tt1976608,Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,2011,93.0,Documentary,631261.0,631261.0,False,126.25219999999999,126.25219999999999,7
41,2000-06-09,Groove,500000.0,1115313.0,1167524.0,tt5597162,Groove,Groove,2017,87.0,"Drama,Music,Musical",615313.0,667524.0,False,123.0626,133.5048,6
45,2013-08-23,Drinking Buddies,500000.0,343706.0,407100.0,tt2265398,Drinking Buddies,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",-156294.0,-92900.0,True,-31.258799999999997,-18.58,8
47,2002-07-12,Never Again,500000.0,307631.0,308793.0,tt8662424,Never Again,Never Again,2017,106.0,Drama,-192369.0,-191207.0,True,-38.473800000000004,-38.2414,7
47,2002-07-12,Never Again,500000.0,307631.0,308793.0,tt9379184,Never Again,Never Again,2014,46.0,Romance,-192369.0,-191207.0,True,-38.473800000000004,-38.2414,7
50,2010-10-29,Monsters,500000.0,237301.0,5639730.0,tt1470827,Monsters,Monsters,2010,94.0,"Drama,Sci-Fi,Thriller",-262699.0,5139730.0,True,-52.5398,1027.946,10
50,2010-10-29,Monsters,500000.0,237301.0,5639730.0,tt2620288,Monsters,Monsters,2013,45.0,"Documentary,Drama,History",-262699.0,5139730.0,True,-52.5398,1027.946,10
50,2010-10-29,Monsters,500000.0,237301.0,5639730.0,tt8254042,Monsters,Monsters,2018,97.0,"Drama,Thriller",-262699.0,5139730.0,True,-52.5398,1027.946,10
52,2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000.0,152449.0,152449.0,tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,88.0,Documentary,-347551.0,-347551.0,True,-69.5102,-69.5102,4
53,2012-09-28,The Other Dream Team,500000.0,134109.0,314444.0,tt1606829,The Other Dream Team,The Other Dream Team,2012,89.0,"Documentary,Sport",-365891.0,-185556.0,True,-73.1782,-37.1112,9
54,2015-12-11,O Menino e o Mundo,500000.0,129479.0,280967.0,tt3183630,Boy and the World,O Menino e o Mundo,2013,80.0,"Adventure,Animation,Family",-370521.0,-219033.0,True,-74.10419999999999,-43.8066,12
55,2011-04-01,Rubber,500000.0,100370.0,680914.0,tt1612774,Rubber,Rubber,2010,82.0,"Comedy,Fantasy,Horror",-399630.0,180914.0,True,-79.926,36.1828,4
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt1627937,The Journey,The Journey,2010,,Family,-480200.0,-480200.0,True,-96.04,-96.04,7
59,2003-07-11,The Journey,500000.0,19800.0,19800.0,tt2099755,The Journey,The Journey,2011,13.0,Documentary,-480200.0,-480200.0,True,-96.04,-96.04,7
